persnr,year,employment,chld6,chld16,age,income,husworkhour,husemployment,region,edu,husedu
884502,2009,[1] Employed       1,1,0,38,49277,2338,1,0,18,14.5
884502,2010,[1] Employed       1,1,0,39,41485,2598,1,0,18,14.5
884502,2011,[1] Employed       1,1,0,40,49457,2598,1,0,18,14.5
884502,2012,[1] Employed       1,1,0,41,50477,2338,1,0,18,14.5
887302,2008,[0] Not Employed   0,1,1,41,37330,2390,1,0,11.5,10
887302,2009,[0] Not Employed   0,1,1,42,35200,2338,1,0,11.5,10
887302,2010,[0] Not Employed   0,1,1,43,40400,2338,1,0,11.5,10
887302,2011,[0] Not Employed   0,0,2,44,36242,2182,1,0,11.5,10
887302,2012,[0] Not Employed   0,0,1,45,40892,2442,1,0,11.5,10
889402,2008,[1] Employed       1,1,1,40,47407,2078,1,0,16,11
889402,2009,[1] Employed       1,1,1,41,47407,4398,1,0,16,11
889402,2010,[1] Employed       1,0,2,42,36599,2078,1,0,16,11
889402,2011,[1] Employed       1,0,2,43,38087,2078,1,0,16,11
889402,2012,[1] Employed       1,0,2,44,41250,2078,1,0,16,11
893002,2008,[1] Employed       1,0,2,41,56300,1378,1,0,11.5,12
893002,2009,[1] Employed       1,0,2,42,45980,2130,1,0,11.5,12
893002,2010,[1] Employed       1,0,2,43,35540,2078,1,0,11.5,12
893002,2011,[1] Employed       1,0,2,44,44690,2130,1,0,11.5,12
893002,2012,[1] Employed       1,0,2,45,46880,2598,1,0,11.5,12
893803,2008,[1] Employed       1,0,0,42,29875,2078,1,0,10.5,10.5
893803,2009,[1] Employed       1,1,0,43,29995,2182,1,0,10.5,10.5
893803,2010,[1] Employed       1,1,0,44,32855,2078,1,0,10.5,10.5
893803,2011,[1] Employed       1,1,0,45,42400,2182,1,0,10.5,10.5
893803,2012,[1] Employed       1,1,0,46,33780,2182,1,0,10.5,10.5
905402,2008,[1] Employed       1,0,2,42,33977,2598,1,0,12,15
905402,2009,[1] Employed       1,0,2,43,35657,2390,1,0,12,15
905402,2010,[1] Employed       1,0,2,44,35657,2598,1,0,12,15
905402,2011,[1] Employed       1,0,1,45,36857,2598,1,0,12,15
905402,2012,[1] Employed       1,0,0,46,41434,2338,1,0,12,15
906702,2008,[1] Employed       1,1,0,39,97183,2598,1,0,11,18
906702,2009,[1] Employed       1,1,0,40,91725,2234,1,0,11,18
906702,2010,[0] Not Employed   0,1,0,41,94845,2300,1,0,11,18
906702,2011,[0] Not Employed   0,0,1,42,107245,2598,1,0,11,18
906702,2012,[1] Employed       1,0,1,43,114910,2338,1,0,11,18
914104,2008,[1] Employed       1,0,2,42,125315,2494,1,0,15,13
914104,2009,[1] Employed       1,0,2,43,150947,2806,1,0,15,13
914104,2010,[1] Employed       1,0,2,44,153823,2598,1,0,15,13
914104,2011,[1] Employed       1,0,2,45,402294,3118,1,0,15,13
914104,2012,[1] Employed       1,0,2,46,172371,3118,1,0,15,13
916802,2008,[1] Employed       1,0,2,39,41349,2494,1,0,10.5,11
916802,2009,[1] Employed       1,0,2,40,39797,2078,1,0,10.5,11
916802,2010,[1] Employed       1,0,2,41,43581,2078,1,0,10.5,11
916802,2011,[1] Employed       1,0,2,42,43781,2078,1,0,10.5,11
916802,2012,[1] Employed       1,0,2,43,40700,2182,1,0,10.5,11
917002,2008,[1] Employed       1,0,0,44,26676,2754,1,0,12,16
917002,2009,[1] Employed       1,0,0,45,16783,3118,1,0,12,16
917002,2010,[1] Employed       1,0,0,46,38624,2754,1,0,12,16
917002,2011,[1] Employed       1,0,0,47,15139,2754,1,0,12,16
917002,2012,[1] Employed       1,0,0,48,26821,2598,1,0,12,16
918402,2008,[1] Employed       1,0,1,38,175142,3118,1,0,11.5,12
918402,2009,[1] Employed       1,0,1,39,190755,2598,1,0,11.5,12
918402,2010,[1] Employed       1,0,1,40,169918,3118,1,0,11.5,12
918402,2011,[1] Employed       1,0,1,41,157198,2858,1,0,11.5,12
918402,2012,[0] Not Employed   0,0,1,42,209766,2598,1,0,11.5,12
918902,2008,[1] Employed       1,1,1,39,61280,2078,1,0,14.5,18
918902,2009,[1] Employed       1,1,1,40,72300,2078,1,0,14.5,18
918902,2010,[1] Employed       1,1,1,41,62484,2078,1,0,14.5,18
918902,2011,[1] Employed       1,1,1,42,62907,2078,1,0,14.5,18
918902,2012,[1] Employed       1,1,1,43,62440,2078,1,0,14.5,18
919603,2008,[1] Employed       1,0,0,31,64589,2598,1,0,14,12
919603,2009,[1] Employed       1,0,0,32,72542,2598,1,0,14,12
919603,2010,[1] Employed       1,0,0,33,80636,2598,1,0,14,12
919603,2011,[1] Employed       1,0,0,34,86043,2598,1,0,14,12
919603,2012,[1] Employed       1,0,0,35,77843,2598,1,0,14,12
919702,2008,[1] Employed       1,0,1,37,47168,2494,1,0,11.5,11.5
919702,2009,[1] Employed       1,0,1,38,47375,2598,1,0,11.5,11.5
919702,2010,[1] Employed       1,0,1,39,55638,2598,1,0,11.5,11.5
919702,2011,[1] Employed       1,0,1,40,48688,2338,1,0,11.5,11.5
919702,2012,[1] Employed       1,0,0,41,52528,2338,1,0,11.5,11.5
922703,2008,[1] Employed       1,0,1,37,51307,2078,1,0,13.5,11.5
922703,2009,[1] Employed       1,0,1,38,63137,2130,1,0,13.5,11.5
922703,2010,[1] Employed       1,0,1,39,55441,2182,1,0,13.5,11.5
922703,2011,[1] Employed       1,0,1,40,62620,2182,1,0,13.5,11.5
922703,2012,[1] Employed       1,0,1,41,61719,2078,1,0,13.5,11.5
923402,2008,[0] Not Employed   0,1,1,40,28567,2338,1,0,11.5,10.5
923402,2009,[0] Not Employed   0,1,1,41,30216,2130,1,0,11.5,10.5
923402,2010,[0] Not Employed   0,1,1,42,18181,2322,1,0,11.5,10.5
923402,2011,[0] Not Employed   0,0,2,43,27781,1559,1,0,11.5,10.5
923402,2012,[0] Not Employed   0,0,2,44,26581,1520,1,0,11.5,10.5
924802,2008,[0] Not Employed   0,0,2,43,31504,1871,1,0,11.5,14
924802,2009,[0] Not Employed   0,0,2,44,38914,1923,1,0,11.5,14
924802,2010,[0] Not Employed   0,0,1,45,37586,1974,1,0,11.5,14
924802,2011,[0] Not Employed   0,0,1,46,51126,1974,1,0,11.5,14
924802,2012,[0] Not Employed   0,0,1,47,44636,1974,1,0,11.5,14
925502,2008,[1] Employed       1,0,0,45,47514,3118,1,0,18,18
925502,2009,[1] Employed       1,0,0,46,50388,2494,1,0,18,18
925502,2010,[1] Employed       1,0,0,47,46940,2598,1,0,18,18
925502,2011,[0] Not Employed   0,0,0,48,54038,3118,1,0,18,18
925502,2012,[0] Not Employed   0,0,0,49,59275,3377,1,0,18,18
928002,2008,[1] Employed       1,0,1,43,68931,2338,1,0,10.5,13.5
928002,2009,[1] Employed       1,0,1,44,83540,2078,1,0,10.5,13.5
928002,2010,[1] Employed       1,0,1,45,62040,2078,1,0,10.5,13.5
928002,2011,[1] Employed       1,0,1,46,77890,2234,1,0,10.5,13.5
928002,2012,[1] Employed       1,0,1,47,86714,2338,1,0,10.5,13.5
941102,2008,[1] Employed       1,0,2,33,48228,3741,1,0,10.5,11
941102,2009,[1] Employed       1,0,2,34,47928,3793,1,0,10.5,11
941102,2010,[1] Employed       1,0,2,35,57500,1247,1,0,10.5,11
941102,2011,[1] Employed       1,0,2,36,48528,4988,1,0,10.5,11
941102,2012,[1] Employed       1,0,2,37,55246,4365,1,0,10.5,11
945402,2008,[1] Employed       1,0,3,36,49980,2182,1,0,12,15
945402,2009,[1] Employed       1,0,3,37,52975,2338,1,0,12,15
945402,2010,[1] Employed       1,0,3,38,53941,2286,1,0,12,15
945402,2011,[1] Employed       1,0,3,39,53306,2442,1,0,12,15
945402,2012,[1] Employed       1,0,2,40,54309,2338,1,0,12,15
947902,2008,[1] Employed       1,0,0,43,18616,1732,1,0,14.5,14.5
947902,2009,[1] Employed       1,0,0,44,22216,2078,1,0,14.5,14.5
947902,2010,[1] Employed       1,0,0,45,13550,1667,1,0,14.5,14.5
947902,2011,[1] Employed       1,0,0,46,22076,2598,1,0,14.5,14.5
947902,2012,[1] Employed       1,0,0,47,8800,965,1,0,14.5,14.5
950902,2008,[1] Employed       1,0,2,39,31813,1819,1,0,11,13.5
950902,2009,[1] Employed       1,0,2,40,33969,1819,1,0,11,13.5
950902,2010,[1] Employed       1,0,2,41,36393,1923,1,0,11,13.5
950902,2011,[1] Employed       1,0,2,42,31469,1819,1,0,11,13.5
950902,2012,[1] Employed       1,0,2,43,44437,1871,1,0,11,13.5
951502,2008,[1] Employed       1,0,2,42,43498,2234,1,0,10.5,11.5
951502,2009,[1] Employed       1,0,2,43,44698,2234,1,0,10.5,11.5
951502,2010,[1] Employed       1,0,2,44,47074,2182,1,0,10.5,11.5
951502,2011,[1] Employed       1,0,2,45,47338,2182,1,0,10.5,11.5
951502,2012,[1] Employed       1,0,2,46,56234,2338,1,0,10.5,11.5
954102,2008,[1] Employed       1,0,0,48,28200,2130,1,0,11.5,10.5
954102,2009,[1] Employed       1,0,0,49,27300,2078,1,0,11.5,10.5
954102,2010,[1] Employed       1,0,0,50,6600,530,1,0,11.5,10.5
954102,2011,[1] Employed       1,0,0,51,21900,1559,1,0,11.5,10.5
954102,2012,[1] Employed       1,0,0,52,30750,1974,1,0,11.5,10.5
954202,2008,[1] Employed       1,1,0,41,39570,2338,1,0,11.5,10.5
954202,2009,[1] Employed       1,1,0,42,44870,1923,1,0,11.5,10.5
954202,2010,[1] Employed       1,0,1,43,50675,1550,1,0,11.5,10.5
954202,2011,[1] Employed       1,0,1,44,45154,1819,1,0,11.5,10.5
954202,2012,[1] Employed       1,0,1,45,49854,1923,1,0,11.5,10.5
955402,2008,[1] Employed       1,1,1,34,31693,2026,1,0,10.5,10.5
955402,2009,[1] Employed       1,1,1,35,29863,416,1,0,10.5,10.5
955402,2010,[1] Employed       1,0,2,36,29003,2026,1,0,10.5,10.5
955402,2011,[1] Employed       1,0,2,37,32345,2026,1,0,10.5,10.5
955402,2012,[1] Employed       1,0,2,38,34405,2026,1,0,10.5,10.5
960802,2008,[0] Not Employed   0,0,2,37,63048,2442,1,0,12,18
960802,2009,[0] Not Employed   0,0,2,38,69274,2598,1,0,12,18
960802,2010,[0] Not Employed   0,0,2,39,82943,2390,1,0,12,18
960802,2011,[1] Employed       1,0,2,40,83850,2546,1,0,12,18
960802,2012,[1] Employed       1,0,2,41,75190,2442,1,0,12,18
960902,2008,[1] Employed       1,1,1,39,21728,2182,1,0,11.5,9
960902,2009,[1] Employed       1,1,1,40,31228,2078,1,0,11.5,9
960902,2010,[1] Employed       1,0,2,41,34028,2078,1,0,11.5,9
960902,2011,[1] Employed       1,0,2,42,34539,2078,1,0,11.5,9
960902,2012,[1] Employed       1,0,2,43,38439,1974,1,0,11.5,9
961802,2008,[1] Employed       1,0,0,43,52978,4659,1,0,14.5,11
961802,2009,[1] Employed       1,0,0,44,59459,2078,1,0,14.5,11
961802,2010,[1] Employed       1,0,0,45,62148,2182,1,0,14.5,11
961802,2011,[1] Employed       1,0,0,46,70259,2234,1,0,14.5,11
961802,2012,[1] Employed       1,0,0,47,70039,2338,1,0,14.5,11
963802,2008,[0] Not Employed   0,1,0,41,32450,2078,1,0,14,14
963802,2009,[0] Not Employed   0,1,0,42,32211,1974,1,0,14,14
963802,2010,[0] Not Employed   0,1,0,43,32346,2026,1,0,14,14
963802,2011,[1] Employed       1,1,0,44,33206,2078,1,0,14,14
963802,2012,[1] Employed       1,1,0,45,35150,1974,1,0,14,14
970302,2008,[0] Not Employed   0,1,3,36,79700,2338,1,0,13,18
970302,2009,[0] Not Employed   0,1,3,37,124874,2598,1,0,13,18
970302,2010,[0] Not Employed   0,0,4,38,180356,2598,1,0,13,18
970302,2011,[0] Not Employed   0,0,4,39,156200,2338,1,0,13,18
970302,2012,[0] Not Employed   0,0,3,40,156034,2078,1,0,13,18
970902,2008,[1] Employed       1,1,0,39,67098,3118,1,0,18,18
970902,2009,[1] Employed       1,1,1,40,90600,3118,1,0,18,18
970902,2010,[1] Employed       1,1,1,41,78098,3118,1,0,18,18
970902,2011,[1] Employed       1,1,1,42,140098,3377,1,0,18,18
970902,2012,[1] Employed       1,0,2,43,117300,3118,1,0,18,18
971802,2008,[1] Employed       1,0,2,38,37460,2078,1,0,11.5,10.5
971802,2009,[1] Employed       1,0,2,39,47767,2078,1,0,11.5,10.5
971802,2010,[1] Employed       1,0,2,40,41020,2078,1,0,11.5,10.5
971802,2011,[1] Employed       1,0,2,41,30248,2078,1,0,11.5,10.5
971802,2012,[1] Employed       1,0,1,42,28975,2078,1,0,11.5,10.5
972002,2008,[1] Employed       1,0,3,40,36860,2598,1,0,10,10.5
972002,2009,[1] Employed       1,0,3,41,41677,2338,1,0,10,10.5
972002,2010,[1] Employed       1,0,3,42,41277,3527,1,0,10,10.5
972002,2011,[1] Employed       1,0,3,43,41707,2442,1,0,10,10.5
972002,2012,[1] Employed       1,0,2,44,44350,2598,1,0,10,10.5
973602,2008,[1] Employed       1,1,1,32,5575,974,1,0,14,11.5
973602,2009,[1] Employed       1,0,2,33,9553,1353,1,0,14,11.5
973602,2010,[1] Employed       1,0,2,34,1946,54,1,0,14,11.5
973602,2011,[1] Employed       1,0,2,35,8945,1265,1,0,14,11.5
973602,2012,[1] Employed       1,0,2,36,15345,2182,1,0,14,11.5
974202,2008,[0] Not Employed   0,1,0,39,36241,2858,1,0,12,11.5
974202,2009,[1] Employed       1,1,0,40,38501,2858,1,0,12,11.5
974202,2010,[1] Employed       1,0,1,41,36350,2858,1,0,12,11.5
974202,2011,[1] Employed       1,1,1,42,38841,2598,1,0,12,11.5
974202,2012,[1] Employed       1,1,1,43,30303,3118,1,0,12,11.5
974803,2008,[0] Not Employed   0,1,0,30,34903,2287,1,0,13.5,10.5
974803,2009,[0] Not Employed   0,1,0,31,28641,2078,1,0,13.5,10.5
974803,2010,[0] Not Employed   0,1,1,32,33672,2078,1,0,13.5,10.5
974803,2011,[1] Employed       1,1,1,33,57280,2078,1,0,13.5,10.5
974803,2012,[1] Employed       1,1,2,34,97586,2752,1,0,13.5,10.5
977602,2008,[1] Employed       1,1,2,44,52955,2182,1,0,14.5,14.5
977602,2009,[1] Employed       1,0,3,45,54755,2078,1,0,14.5,14.5
977602,2010,[1] Employed       1,0,3,46,46854,2078,1,0,14.5,14.5
977602,2011,[1] Employed       1,0,3,47,52154,2026,1,0,14.5,14.5
977602,2012,[1] Employed       1,0,2,48,53306,2078,1,0,14.5,14.5
979102,2008,[1] Employed       1,1,0,39,50462,2338,1,0,14.5,18
979102,2009,[1] Employed       1,1,0,40,28972,1526,1,0,14.5,18
979102,2010,[1] Employed       1,1,1,41,7634,1364,1,0,14.5,18
979102,2011,[1] Employed       1,1,1,42,48012,1819,1,0,14.5,18
979102,2012,[1] Employed       1,1,1,43,56866,2234,1,0,14.5,18
992502,2008,[1] Employed       1,0,2,48,41682,2026,1,0,15,11.5
992502,2009,[1] Employed       1,0,2,49,32322,2026,1,0,15,11.5
992502,2010,[1] Employed       1,0,2,50,40698,1981,1,0,15,11.5
992502,2011,[1] Employed       1,0,2,51,42237,2026,1,0,15,11.5
992502,2012,[1] Employed       1,0,2,52,44049,2026,1,0,15,11.5
1007302,2008,[1] Employed       1,0,0,45,27719,2078,1,0,12,11.5
1007302,2009,[1] Employed       1,0,0,46,43719,2338,1,0,12,11.5
1007302,2010,[1] Employed       1,0,0,47,40019,2234,1,0,12,11.5
1007302,2011,[1] Employed       1,0,0,48,32819,2182,1,0,12,11.5
1007302,2012,[1] Employed       1,0,0,49,42319,2026,1,0,12,11.5
1007602,2008,[1] Employed       1,1,0,38,35015,2598,1,0,14.5,14.5
1007602,2009,[1] Employed       1,1,0,39,46404,2598,1,0,14.5,14.5
1007602,2010,[1] Employed       1,1,0,40,38702,2390,1,0,14.5,14.5
1007602,2011,[1] Employed       1,1,0,41,43885,2598,1,0,14.5,14.5
1007602,2012,[1] Employed       1,0,1,42,37784,2182,1,0,14.5,14.5
1010102,2008,[0] Not Employed   0,0,2,42,86678,2598,1,0,11.5,15
1010102,2009,[0] Not Employed   0,0,2,43,78629,3503,1,0,11.5,15
1010102,2010,[0] Not Employed   0,0,2,44,89900,3118,1,0,11.5,15
1010102,2011,[0] Not Employed   0,0,2,45,91124,2598,1,0,11.5,15
1010102,2012,[0] Not Employed   0,0,2,46,91324,2598,1,0,11.5,15
1013802,2008,[1] Employed       1,1,0,37,54301,2319,1,0,11.5,11.5
1013802,2009,[1] Employed       1,1,0,38,52801,2754,1,0,11.5,11.5
1013802,2010,[1] Employed       1,1,0,39,55205,1974,1,0,11.5,11.5
1013802,2011,[1] Employed       1,0,1,40,52680,2026,1,0,11.5,11.5
1013802,2012,[1] Employed       1,0,1,41,55402,1974,1,0,11.5,11.5
1023205,2008,[1] Employed       1,1,0,31,24078,2771,1,0,12,10.5
1023205,2009,[1] Employed       1,1,0,32,22578,1949,1,0,12,10.5
1023205,2010,[1] Employed       1,1,0,33,84208,3637,1,0,12,10.5
1023205,2011,[1] Employed       1,1,0,34,96228,3637,1,0,12,10.5
1023205,2012,[1] Employed       1,1,1,35,170304,3118,1,0,12,10.5
1023302,2008,[1] Employed       1,1,0,35,29383,2165,1,0,13,16
1023302,2009,[1] Employed       1,1,0,36,39700,2858,1,0,13,16
1023302,2010,[1] Employed       1,1,0,37,36039,3118,1,0,13,16
1023302,2011,[0] Not Employed   0,1,0,38,37727,2754,1,0,13,16
1023302,2012,[1] Employed       1,1,0,39,52161,2598,1,0,13,16
1052502,2008,[1] Employed       1,1,1,37,40779,2338,1,0,10.5,11
1052502,2009,[1] Employed       1,0,2,38,42069,2182,1,0,10.5,11
1052502,2010,[1] Employed       1,0,2,39,55969,2307,1,0,10.5,11
1052502,2011,[1] Employed       1,0,2,40,17655,3014,1,0,10.5,11
1052502,2012,[1] Employed       1,0,2,41,24071,2858,1,0,10.5,11
1053402,2008,[1] Employed       1,1,0,37,30092,2234,1,0,11.5,12
1053402,2009,[1] Employed       1,1,1,38,39839,2319,1,0,11.5,12
1053402,2010,[1] Employed       1,1,1,39,38705,2078,1,0,11.5,12
1053402,2011,[1] Employed       1,1,1,40,37317,2338,1,0,11.5,12
1053402,2012,[1] Employed       1,0,2,41,45631,2182,1,0,11.5,12
1053802,2008,[0] Not Employed   0,1,0,35,38097,2286,1,0,14.5,14.5
1053802,2009,[1] Employed       1,1,0,36,42937,2338,1,0,14.5,14.5
1053802,2010,[1] Employed       1,1,1,37,45383,2234,1,0,14.5,14.5
1053802,2011,[1] Employed       1,1,1,38,52103,2286,1,0,14.5,14.5
1053802,2012,[1] Employed       1,1,1,39,51597,2286,1,0,14.5,14.5
1055702,2008,[1] Employed       1,1,2,36,34371,2390,1,0,11.5,10.5
1055702,2009,[1] Employed       1,1,2,37,38371,2598,1,0,11.5,10.5
1055702,2010,[1] Employed       1,0,3,38,38668,2338,1,0,11.5,10.5
1055702,2011,[1] Employed       1,0,3,39,42671,2338,1,0,11.5,10.5
1055702,2012,[1] Employed       1,0,3,40,38668,2598,1,0,11.5,10.5
1055903,2008,[1] Employed       1,0,1,34,11269,1667,1,0,11.5,11.5
1055903,2009,[1] Employed       1,0,1,35,51429,2910,1,0,11.5,11.5
1055903,2010,[1] Employed       1,0,1,36,49029,2338,1,0,11.5,11.5
1055903,2011,[0] Not Employed   0,1,1,37,14469,935,1,0,11.5,11.5
1055903,2012,[0] Not Employed   0,1,1,38,8469,1559,1,0,11.5,11.5
1056102,2008,[1] Employed       1,1,0,38,71200,2598,1,0,11.5,14.5
1056102,2009,[0] Not Employed   0,1,0,39,73720,2858,1,0,11.5,14.5
1056102,2010,[0] Not Employed   0,1,0,40,78507,2858,1,0,11.5,14.5
1056102,2011,[0] Not Employed   0,1,1,41,73824,2338,1,0,11.5,14.5
1056102,2012,[0] Not Employed   0,1,1,42,74794,2338,1,0,11.5,14.5
1056302,2008,[1] Employed       1,1,2,40,55679,2130,1,0,14.5,13.5
1056302,2009,[1] Employed       1,0,3,41,56142,2182,1,0,14.5,13.5
1056302,2010,[1] Employed       1,0,3,42,54000,2130,1,0,14.5,13.5
1056302,2011,[1] Employed       1,0,3,43,60126,2234,1,0,14.5,13.5
1056302,2012,[1] Employed       1,0,3,44,66224,2078,1,0,14.5,13.5
1056502,2008,[1] Employed       1,1,0,39,54964,2338,1,0,13.5,18
1056502,2009,[1] Employed       1,1,0,40,57459,2338,1,0,13.5,18
1056502,2010,[1] Employed       1,1,1,41,50619,2338,1,0,13.5,18
1056502,2011,[1] Employed       1,1,1,42,51719,2598,1,0,13.5,18
1056502,2012,[1] Employed       1,0,2,43,57600,2598,1,0,13.5,18
1057002,2008,[1] Employed       1,0,1,39,79479,2390,1,0,11.5,16
1057002,2009,[1] Employed       1,0,1,40,84584,2390,1,0,11.5,16
1057002,2010,[1] Employed       1,0,1,41,80045,2286,1,0,11.5,16
1057002,2011,[1] Employed       1,0,1,42,82818,2494,1,0,11.5,16
1057002,2012,[1] Employed       1,0,1,43,79156,2182,1,0,11.5,16
1058502,2008,[1] Employed       1,1,1,35,46758,2182,1,0,12,11.5
1058502,2009,[1] Employed       1,1,1,36,40930,2078,1,0,12,11.5
1058502,2010,[1] Employed       1,1,1,37,40958,2078,1,0,12,11.5
1058502,2011,[1] Employed       1,0,2,38,36231,2338,1,0,12,11.5
1058502,2012,[1] Employed       1,0,2,39,50130,2078,1,0,12,11.5
1071802,2008,[0] Not Employed   0,1,1,33,34855,2078,1,0,10.5,10.5
1071802,2009,[0] Not Employed   0,1,1,34,40455,2078,1,0,10.5,10.5
1071802,2010,[0] Not Employed   0,1,2,35,51755,2078,1,0,10.5,10.5
1071802,2011,[0] Not Employed   0,0,3,36,41855,2026,1,0,10.5,10.5
1071802,2012,[0] Not Employed   0,0,3,37,39255,2078,1,0,10.5,10.5
1071902,2008,[1] Employed       1,0,2,36,49946,2078,1,0,10.5,12
1071902,2009,[1] Employed       1,0,2,37,53746,1923,1,0,10.5,12
1071902,2010,[1] Employed       1,0,2,38,51793,2270,1,0,10.5,12
1071902,2011,[1] Employed       1,0,2,39,61920,1974,1,0,10.5,12
1071902,2012,[1] Employed       1,0,2,40,71693,3118,1,0,10.5,12
1075802,2008,[1] Employed       1,0,1,31,44136,2078,1,0,11.5,11
1075802,2009,[0] Not Employed   0,0,1,32,32936,2338,1,0,11.5,11
1075802,2010,[1] Employed       1,0,1,33,44136,2182,1,0,11.5,11
1075802,2011,[1] Employed       1,0,1,34,34336,2078,1,0,11.5,11
1075802,2012,[1] Employed       1,0,1,35,44136,2234,1,0,11.5,11
1078105,2008,[1] Employed       1,0,0,43,25002,3118,1,0,15,15
1078105,2009,[1] Employed       1,0,0,44,32897,2962,1,0,15,15
1078105,2010,[1] Employed       1,0,0,45,45600,2858,1,0,15,15
1078105,2011,[1] Employed       1,0,0,46,42771,2598,1,0,15,15
1078105,2012,[1] Employed       1,0,0,47,47400,3118,1,0,15,15
1078202,2008,[0] Not Employed   0,1,0,38,50510,2182,1,0,15,15
1078202,2009,[1] Employed       1,1,0,39,51691,2182,1,0,15,15
1078202,2010,[1] Employed       1,1,0,40,53279,2078,1,0,15,15
1078202,2011,[1] Employed       1,1,0,41,53553,2286,1,0,15,15
1078202,2012,[1] Employed       1,1,1,42,53973,2286,1,0,15,15
1078902,2008,[1] Employed       1,0,0,46,61045,2078,1,0,12,18
1078902,2009,[1] Employed       1,0,0,47,68245,2130,1,0,12,18
1078902,2010,[1] Employed       1,0,0,48,70411,2078,1,0,12,18
1078902,2011,[1] Employed       1,0,0,49,45953,2078,1,0,12,18
1078902,2012,[1] Employed       1,0,0,50,67422,2078,1,0,12,18
1080102,2008,[0] Not Employed   0,1,0,33,161137,2858,1,0,13,15
1080102,2009,[0] Not Employed   0,1,0,34,108137,2806,1,0,13,15
1080102,2010,[0] Not Employed   0,1,0,35,96137,2858,1,0,13,15
1080102,2011,[0] Not Employed   0,1,0,36,118500,3118,1,0,13,15
1080102,2012,[0] Not Employed   0,1,1,37,123667,2598,1,0,13,15
1083002,2008,[1] Employed       1,0,0,32,45787,2494,1,0,11.5,11.5
1083002,2009,[1] Employed       1,0,0,33,35322,2338,1,0,11.5,11.5
1083002,2010,[1] Employed       1,0,0,34,37882,2338,1,0,11.5,11.5
1083002,2011,[1] Employed       1,0,0,35,37276,2390,1,0,11.5,11.5
1083002,2012,[1] Employed       1,0,0,36,43786,2390,1,0,11.5,11.5
1086402,2008,[1] Employed       1,1,1,39,45579,2338,1,0,16,15
1086402,2009,[1] Employed       1,1,1,40,45579,2338,1,0,16,15
1086402,2010,[1] Employed       1,0,2,41,38479,2338,1,0,16,15
1086402,2011,[1] Employed       1,0,2,42,36079,2338,1,0,16,15
1086402,2012,[1] Employed       1,0,2,43,36083,2598,1,0,16,15
1086605,2008,[1] Employed       1,1,1,33,28143,2078,1,0,9,9
1086605,2009,[1] Employed       1,1,1,34,31634,2078,1,0,9,9
1086605,2010,[1] Employed       1,1,1,35,30000,2078,1,0,9,9
1086605,2011,[1] Employed       1,0,2,36,36843,2078,1,0,9,9
1086605,2012,[1] Employed       1,0,2,37,28043,2078,1,0,9,9
1086802,2008,[1] Employed       1,0,1,42,75300,2130,1,0,12,15
1086802,2009,[1] Employed       1,0,1,43,71198,2182,1,0,12,15
1086802,2010,[1] Employed       1,0,1,44,73844,2130,1,0,12,15
1086802,2011,[1] Employed       1,0,1,45,69500,2130,1,0,12,15
1086802,2012,[1] Employed       1,0,1,46,75460,2234,1,0,12,15
